domain,report_type,variable,data_policy_licence,quality_flag,year,month,count
marine,0,58,0,0,1953,04, 443455
marine,0,58,0,0,1953,05, 483247
marine,0,58,0,0,1953,06, 470362
marine,0,58,0,0,1953,07, 496472
marine,0,58,0,0,1953,08, 505739
marine,0,58,0,0,1953,09, 477388
marine,0,58,0,0,1953,10, 494006
marine,0,58,0,0,1953,11, 455410
marine,0,58,0,0,1953,12, 435804
marine,0,58,0,0,1954,01, 440758
marine,0,58,0,0,1954,02, 426080
marine,0,58,0,0,1954,03, 462391
marine,0,58,0,0,1954,04, 440663
marine,0,58,0,0,1954,05, 469089
marine,0,58,0,0,1954,06, 453101
marine,0,58,0,0,1954,07, 465477
marine,0,58,0,0,1954,08, 448890
marine,0,58,0,0,1954,09, 446375
marine,0,58,0,0,1954,10, 459077
marine,0,58,0,0,1954,11, 436638
marine,0,58,0,0,1954,12, 428727
marine,0,58,0,0,1955,01, 461366
marine,0,58,0,0,1955,02, 445721
marine,0,58,0,0,1955,03, 496973
marine,0,58,0,0,1955,04, 454969
marine,0,58,0,0,1955,05, 490535
marine,0,58,0,0,1955,06, 465142
marine,0,58,0,0,1955,07, 501722
marine,0,58,0,0,1955,08, 508791
marine,0,58,0,0,1955,09, 499960
marine,0,58,0,0,1955,10, 484090
marine,0,58,0,0,1955,11, 497242
marine,0,58,0,0,1955,12, 486217
marine,0,58,0,0,1956,01, 493601
marine,0,58,0,0,1956,02, 472908
marine,0,58,0,0,1956,03, 524729
marine,0,58,0,0,1956,04, 514229
marine,0,58,0,0,1956,05, 523483
marine,0,58,0,0,1956,06, 536371
marine,0,58,0,0,1956,07, 551717
marine,0,58,0,0,1956,08, 562191
marine,0,58,0,0,1956,09, 526165
marine,0,58,0,0,1956,10, 546609
marine,0,58,0,0,1956,11, 546938
marine,0,58,0,0,1956,12, 535005
marine,0,58,0,0,1957,01, 566962
marine,0,58,0,0,1957,02, 540659
marine,0,58,0,0,1957,03, 614587
marine,0,58,0,0,1957,04, 576476
marine,0,58,0,0,1957,05, 605562
marine,0,58,0,0,1957,06, 586959
marine,0,58,0,0,1957,07, 631818
marine,0,58,0,0,1957,08, 630029
marine,0,58,0,0,1957,09, 640313
marine,0,58,0,0,1957,10, 624309
marine,0,58,0,0,1957,11, 605201
marine,0,58,0,0,1957,12, 589756
marine,0,58,0,0,1958,01, 592039
marine,0,58,0,0,1958,02, 558394
marine,0,58,0,0,1958,03, 630777
marine,0,58,0,0,1958,04, 605277
marine,0,58,0,0,1958,05, 652442
marine,0,58,0,0,1958,06, 645338
marine,0,58,0,0,1958,07, 688322
marine,0,58,0,0,1958,08, 666053
marine,0,58,0,0,1958,09, 642216
marine,0,58,0,0,1958,10, 665559
marine,0,58,0,0,1958,11, 638247
marine,0,58,0,0,1958,12, 618681
marine,0,58,0,0,1959,01, 618571
marine,0,58,0,0,1959,02, 578832
marine,0,58,0,0,1959,03, 635040
marine,0,58,0,0,1959,04, 596400
marine,0,58,0,0,1959,05, 655661
marine,0,58,0,0,1959,06, 659383
marine,0,58,0,0,1959,07, 680242
marine,0,58,0,0,1959,08, 677758
marine,0,58,0,0,1959,09, 632257
marine,0,58,0,0,1959,10, 648483
marine,0,58,0,0,1959,11, 651506
marine,0,58,0,0,1959,12, 650369
marine,0,58,0,0,1960,01, 659018
marine,0,58,0,0,1960,02, 657129
marine,0,58,0,0,1960,03, 696708
marine,0,58,0,0,1960,04, 638521
marine,0,58,0,0,1960,05, 673594
marine,0,58,0,0,1960,06, 688578
marine,0,58,0,0,1960,07, 712784
marine,0,58,0,0,1960,08, 681811
marine,0,58,0,0,1960,09, 675755
marine,0,58,0,0,1960,10, 698827
marine,0,58,0,0,1960,11, 676242
marine,0,58,0,0,1960,12, 668498
marine,0,58,0,0,1961,01, 737029
marine,0,58,0,0,1961,02, 702095
marine,0,58,0,0,1961,03, 771333
marine,0,58,0,0,1961,04, 747417
marine,0,58,0,0,1961,05, 763852
marine,0,58,0,0,1961,06, 741476
marine,0,58,0,0,1961,07, 726656
marine,0,58,0,0,1961,08, 750000
marine,0,58,0,0,1961,09, 725542
marine,0,58,0,0,1961,10, 732933
marine,0,58,0,0,1961,11, 713578
marine,0,58,0,0,1961,12, 710122
marine,0,58,0,0,1962,01, 724399
marine,0,58,0,0,1962,02, 686506
marine,0,58,0,0,1962,03, 757096
marine,0,58,0,0,1962,04, 713385
marine,0,58,0,0,1962,05, 751980
marine,0,58,0,0,1962,06, 739003
marine,0,58,0,0,1962,07, 751071
marine,0,58,0,0,1962,08, 758826
marine,0,58,0,0,1962,09, 712565
marine,0,58,0,0,1962,10, 765512
marine,0,58,0,0,1962,11, 737146
marine,0,58,0,0,1962,12, 691710
marine,0,58,0,0,1963,01, 746542
marine,0,58,0,0,1963,02, 720841
marine,0,58,0,0,1963,03, 861505
marine,0,58,0,0,1963,04, 827381
marine,0,58,0,0,1963,05, 852524
marine,0,58,0,0,1963,06, 829868
marine,0,58,0,0,1963,07, 806557
marine,0,58,0,0,1963,08, 824134
marine,0,58,0,0,1963,09, 794287
marine,0,58,0,0,1963,10, 839529
marine,0,58,0,0,1963,11, 789809
marine,0,58,0,0,1963,12, 788439
marine,0,58,0,0,1964,01, 802619
marine,0,58,0,0,1964,02, 793535
marine,0,58,0,0,1964,03, 886220
marine,0,58,0,0,1964,04, 855675
marine,0,58,0,0,1964,05, 909986
marine,0,58,0,0,1964,06, 890396
marine,0,58,0,0,1964,07, 905162
marine,0,58,0,0,1964,08, 918086
marine,0,58,0,0,1964,09, 884424
marine,0,58,0,0,1964,10, 900544
marine,0,58,0,0,1964,11, 883735
marine,0,58,0,0,1964,12, 849405
marine,0,58,0,0,1965,01, 878566
marine,0,58,0,0,1965,02, 805040
marine,0,58,0,0,1965,03, 957486
marine,0,58,0,0,1965,04, 956462
marine,0,58,0,0,1965,05, 1010594
marine,0,58,0,0,1965,06, 976635
marine,0,58,0,0,1965,07, 978307
marine,0,58,0,0,1965,08, 989786
marine,0,58,0,0,1965,09, 944081
marine,0,58,0,0,1965,10, 976409
marine,0,58,0,0,1965,11, 922520
marine,0,58,0,0,1965,12, 900023
marine,0,58,0,0,1966,01, 925215
marine,0,58,0,0,1966,02, 888195
marine,0,58,0,0,1966,03, 995120
marine,0,58,0,0,1966,04, 950034
marine,0,58,0,0,1966,05, 992843
marine,0,58,0,0,1966,06, 952579
marine,0,58,0,0,1966,07, 991827
marine,0,58,0,0,1966,08, 1026918
marine,0,58,0,0,1966,09, 972408
marine,0,58,0,0,1966,10, 978787
marine,0,58,0,0,1966,11, 939313
marine,0,58,0,0,1966,12, 926115
marine,0,58,0,0,1967,01, 975062
marine,0,58,0,0,1967,02, 950493
marine,0,58,0,0,1967,03, 1042314
marine,0,58,0,0,1967,04, 1018853
marine,0,58,0,0,1967,05, 1041364
marine,0,58,0,0,1967,06, 1043825
marine,0,58,0,0,1967,07, 1091258
marine,0,58,0,0,1967,08, 1080755
marine,0,58,0,0,1967,09, 1067799
marine,0,58,0,0,1967,10, 1091970
marine,0,58,0,0,1967,11, 1021610
marine,0,58,0,0,1967,12, 992883
marine,0,58,0,0,1968,01, 998937
marine,0,58,0,0,1968,02, 1024639
marine,0,58,0,0,1968,03, 1097717
marine,0,58,0,0,1968,04, 1052054
marine,0,58,0,0,1968,05, 1108918
marine,0,58,0,0,1968,06, 1052239
marine,0,58,0,0,1968,07, 1101604
marine,0,58,0,0,1968,08, 1085990
marine,0,58,0,0,1968,09, 1080005
marine,0,58,0,0,1968,10, 1102216
marine,0,58,0,0,1968,11, 1064341
marine,0,58,0,0,1968,12, 1040244
marine,0,58,0,0,1969,01, 1025468
marine,0,58,0,0,1969,02, 976060
marine,0,58,0,0,1969,03, 1081080
marine,0,58,0,0,1969,04, 1065485
marine,0,58,0,0,1969,05, 1073267
marine,0,58,0,0,1969,06, 1080659
marine,0,58,0,0,1969,07, 1120723
marine,0,58,0,0,1969,08, 1143334
marine,0,58,0,0,1969,09, 1094282
marine,0,58,0,0,1969,10, 1120006
marine,0,58,0,0,1969,11, 1098702
marine,0,58,0,0,1969,12, 1026309
marine,0,58,0,0,1970,01, 850788
marine,0,58,0,0,1970,02, 791133
marine,0,58,0,0,1970,03, 841735
marine,0,58,0,0,1970,04, 819040
marine,0,58,0,0,1970,05, 868820
marine,0,58,0,0,1970,06, 853679
marine,0,58,0,0,1970,07, 837814
marine,0,58,0,0,1970,08, 827979
marine,0,58,0,0,1970,09, 799506
marine,0,58,0,0,1970,10, 791687
marine,0,58,0,0,1970,11, 775524
marine,0,58,0,0,1970,12, 774162
marine,0,58,0,0,1971,01, 898404
marine,0,58,0,0,1971,02, 884071
marine,0,58,0,0,1971,03, 939813
marine,0,58,0,0,1971,04, 887773
marine,0,58,0,0,1971,05, 939830
marine,0,58,0,0,1971,06, 918304
marine,0,58,0,0,1971,07, 874037
marine,0,58,0,0,1971,08, 722337
marine,0,58,0,0,1971,09, 693236
marine,0,58,0,0,1971,10, 705313
marine,0,58,0,0,1971,11, 679366
marine,0,58,0,0,1971,12, 699078
marine,0,58,0,0,1972,01, 725689
marine,0,58,0,0,1972,02, 700294
marine,0,58,0,0,1972,03, 758275
marine,0,58,0,0,1972,04, 747150
marine,0,58,0,0,1972,05, 767630
marine,0,58,0,0,1972,06, 733168
marine,0,58,0,0,1972,07, 771051
marine,0,58,0,0,1972,08, 766205
marine,0,58,0,0,1972,09, 752043
marine,0,58,0,0,1972,10, 765907
marine,0,58,0,0,1972,11, 720944
marine,0,58,0,0,1972,12, 741978
marine,0,58,0,0,1973,01, 913278
marine,0,58,0,0,1973,02, 852535
marine,0,58,0,0,1973,03, 950583
marine,0,58,0,0,1973,04, 920889
marine,0,58,0,0,1973,05, 1009938
marine,0,58,0,0,1973,06, 1045614
marine,0,58,0,0,1973,07, 1034897
marine,0,58,0,0,1973,08, 1018720
marine,0,58,0,0,1973,09, 1006429
marine,0,58,0,0,1973,10, 1015969
marine,0,58,0,0,1973,11, 951408
marine,0,58,0,0,1973,12, 930888
marine,0,58,0,0,1974,01, 997598
marine,0,58,0,0,1974,02, 962664
marine,0,58,0,0,1974,03, 1071609
marine,0,58,0,0,1974,04, 1023900
marine,0,58,0,0,1974,05, 1074300
marine,0,58,0,0,1974,06, 1025671
marine,0,58,0,0,1974,07, 1033194
marine,0,58,0,0,1974,08, 1083945
marine,0,58,0,0,1974,09, 982434
marine,0,58,0,0,1974,10, 1055474
marine,0,58,0,0,1974,11, 1008093
marine,0,58,0,0,1974,12, 991044
marine,0,58,0,0,1975,01, 977647
marine,0,58,0,0,1975,02, 953637
marine,0,58,0,0,1975,03, 1048081
marine,0,58,0,0,1975,04, 1016000
marine,0,58,0,0,1975,05, 1033285
marine,0,58,0,0,1975,06, 1028091
marine,0,58,0,0,1975,07, 1006757
marine,0,58,0,0,1975,08, 969671
marine,0,58,0,0,1975,09, 946394
marine,0,58,0,0,1975,10, 972702
marine,0,58,0,0,1975,11, 936294
marine,0,58,0,0,1975,12, 895573
marine,0,58,0,0,1976,01, 874559
marine,0,58,0,0,1976,02, 880169
marine,0,58,0,0,1976,03, 941543
marine,0,58,0,0,1976,04, 922604
marine,0,58,0,0,1976,05, 987808
marine,0,58,0,0,1976,06, 941389
marine,0,58,0,0,1976,07, 954537
marine,0,58,0,0,1976,08, 932381
marine,0,58,0,0,1976,09, 896555
marine,0,58,0,0,1976,10, 954902
marine,0,58,0,0,1976,11, 921452
marine,0,58,0,0,1976,12, 870842
marine,0,58,0,0,1977,01, 879821
marine,0,58,0,0,1977,02, 835796
marine,0,58,0,0,1977,03, 927134
marine,0,58,0,0,1977,04, 870177
marine,0,58,0,0,1977,05, 908078
marine,0,58,0,0,1977,06, 866479
marine,0,58,0,0,1977,07, 899316
marine,0,58,0,0,1977,08, 867518
marine,0,58,0,0,1977,09, 848544
marine,0,58,0,0,1977,10, 891742
marine,0,58,0,0,1977,11, 852424
marine,0,58,0,0,1977,12, 838386
marine,0,58,0,0,1978,01, 842438
marine,0,58,0,0,1978,02, 818651
marine,0,58,0,0,1978,03, 912878
marine,0,58,0,0,1978,04, 883007
marine,0,58,0,0,1978,05, 885785
marine,0,58,0,0,1978,06, 766484
marine,0,58,0,0,1978,07, 886215
marine,0,58,0,0,1978,08, 873009
marine,0,58,0,0,1978,09, 808552
marine,0,58,0,0,1978,10, 864426
marine,0,58,0,0,1978,11, 835673
marine,0,58,0,0,1978,12, 803402
marine,0,58,0,0,1979,01, 797591
marine,0,58,0,0,1979,02, 771329
marine,0,58,0,0,1979,03, 862835
marine,0,58,0,0,1979,04, 853775
marine,0,58,0,0,1979,05, 898303
marine,0,58,0,0,1979,06, 882045
marine,0,58,0,0,1979,07, 946188
marine,0,58,0,0,1979,08, 934035
marine,0,58,0,0,1979,09, 893369
marine,0,58,0,0,1979,10, 882098
marine,0,58,0,0,1979,11, 835773
marine,0,58,0,0,1979,12, 780675
marine,0,58,0,0,1980,01, 928399
marine,0,58,0,0,1980,02, 931964
marine,0,58,0,0,1980,03, 996245
marine,0,58,0,0,1980,04, 1003122
marine,0,58,0,0,1980,05, 1048524
marine,0,58,0,0,1980,06, 1003571
marine,0,58,0,0,1980,07, 1025541
marine,0,58,0,0,1980,08, 1003453
marine,0,58,0,0,1980,09, 961779
marine,0,58,0,0,1980,10, 957312
marine,0,58,0,0,1980,11, 933907
marine,0,58,0,0,1980,12, 893925
marine,0,58,0,0,1981,01, 924734
marine,0,58,0,0,1981,02, 861733
marine,0,58,0,0,1981,03, 987951
marine,0,58,0,0,1981,04, 975615
marine,0,58,0,0,1981,05, 989576
marine,0,58,0,0,1981,06, 967138
marine,0,58,0,0,1981,07, 972640
marine,0,58,0,0,1981,08, 975674
marine,0,58,0,0,1981,09, 955618
marine,0,58,0,0,1981,10, 952633
marine,0,58,0,0,1981,11, 919865
marine,0,58,0,0,1981,12, 856363
marine,0,58,0,0,1982,01, 781167
marine,0,58,0,0,1982,02, 762543
marine,0,58,0,0,1982,03, 871578
marine,0,58,0,0,1982,04, 865167
marine,0,58,0,0,1982,05, 865735
marine,0,58,0,0,1982,06, 854103
marine,0,58,0,0,1982,07, 830953
marine,0,58,0,0,1982,08, 847799
marine,0,58,0,0,1982,09, 807391
marine,0,58,0,0,1982,10, 864711
marine,0,58,0,0,1982,11, 811972
marine,0,58,0,0,1982,12, 781741
marine,0,58,0,0,1983,01, 841173
marine,0,58,0,0,1983,02, 796809
marine,0,58,0,0,1983,03, 877971
marine,0,58,0,0,1983,04, 874918
marine,0,58,0,0,1983,05, 888937
marine,0,58,0,0,1983,06, 887825
marine,0,58,0,0,1983,07, 909975
marine,0,58,0,0,1983,08, 906851
marine,0,58,0,0,1983,09, 876866
marine,0,58,0,0,1983,10, 925788
marine,0,58,0,0,1983,11, 890322
marine,0,58,0,0,1983,12, 857553
marine,0,58,0,0,1984,01, 855999
marine,0,58,0,0,1984,02, 844725
marine,0,58,0,0,1984,03, 930818
marine,0,58,0,0,1984,04, 887738
marine,0,58,0,0,1984,05, 916213
marine,0,58,0,0,1984,06, 884608
marine,0,58,0,0,1984,07, 883752
marine,0,58,0,0,1984,08, 882258
marine,0,58,0,0,1984,09, 876344
marine,0,58,0,0,1984,10, 931193
marine,0,58,0,0,1984,11, 923627
marine,0,58,0,0,1984,12, 884518
marine,0,58,0,0,1985,01, 914181
marine,0,58,0,0,1985,02, 861502
marine,0,58,0,0,1985,03, 963171
marine,0,58,0,0,1985,04, 933220
marine,0,58,0,0,1985,05, 964677
marine,0,58,0,0,1985,06, 947125
marine,0,58,0,0,1985,07, 958054
marine,0,58,0,0,1985,08, 971620
marine,0,58,0,0,1985,09, 905575
marine,0,58,0,0,1985,10, 961664
marine,0,58,0,0,1985,11, 903285
marine,0,58,0,0,1985,12, 885408
marine,0,58,0,0,1986,01, 944484
marine,0,58,0,0,1986,02, 925290
marine,0,58,0,0,1986,03, 1026047
marine,0,58,0,0,1986,04, 1017968
marine,0,58,0,0,1986,05, 1045860
marine,0,58,0,0,1986,06, 1017033
marine,0,58,0,0,1986,07, 1002930
marine,0,58,0,0,1986,08, 1012986
marine,0,58,0,0,1986,09, 935068
marine,0,58,0,0,1986,10, 941481
marine,0,58,0,0,1986,11, 927772
marine,0,58,0,0,1986,12, 885288
marine,0,58,0,0,1987,01, 936888
marine,0,58,0,0,1987,02, 877671
marine,0,58,0,0,1987,03, 950714
marine,0,58,0,0,1987,04, 955418
marine,0,58,0,0,1987,05, 1007494
marine,0,58,0,0,1987,06, 987148
marine,0,58,0,0,1987,07, 1005552
marine,0,58,0,0,1987,08, 1000044
marine,0,58,0,0,1987,09, 967747
marine,0,58,0,0,1987,10, 1006783
marine,0,58,0,0,1987,11, 977572
marine,0,58,0,0,1987,12, 932612
marine,0,58,0,0,1988,01, 965503
marine,0,58,0,0,1988,02, 943747
marine,0,58,0,0,1988,03, 1037125
marine,0,58,0,0,1988,04, 998205
marine,0,58,0,0,1988,05, 1028182
marine,0,58,0,0,1988,06, 1004457
marine,0,58,0,0,1988,07, 1027999
marine,0,58,0,0,1988,08, 1020904
marine,0,58,0,0,1988,09, 976971
marine,0,58,0,0,1988,10, 1009617
marine,0,58,0,0,1988,11, 943238
marine,0,58,0,0,1988,12, 913698
marine,0,58,0,0,1989,01, 933240
marine,0,58,0,0,1989,02, 862712
marine,0,58,0,0,1989,03, 934024
marine,0,58,0,0,1989,04, 912108
marine,0,58,0,0,1989,05, 934425
marine,0,58,0,0,1989,06, 888602
marine,0,58,0,0,1989,07, 915525
marine,0,58,0,0,1989,08, 914212
marine,0,58,0,0,1989,09, 886699
marine,0,58,0,0,1989,10, 907010
marine,0,58,0,0,1989,11, 860355
marine,0,58,0,0,1989,12, 825815
marine,0,58,0,0,1990,01, 842678
marine,0,58,0,0,1990,02, 820495
marine,0,58,0,0,1990,03, 902083
marine,0,58,0,0,1990,04, 869670
marine,0,58,0,0,1990,05, 914725
marine,0,58,0,0,1990,06, 882495
marine,0,58,0,0,1990,07, 887284
marine,0,58,0,0,1990,08, 888046
marine,0,58,0,0,1990,09, 850699
marine,0,58,0,0,1990,10, 861880
marine,0,58,0,0,1990,11, 828474
marine,0,58,0,0,1990,12, 816398
marine,0,58,0,0,1991,01, 792435
marine,0,58,0,0,1991,02, 737572
marine,0,58,0,0,1991,03, 823112
marine,0,58,0,0,1991,04, 794125
marine,0,58,0,0,1991,05, 804076
marine,0,58,0,0,1991,06, 762193
marine,0,58,0,0,1991,07, 764647
marine,0,58,0,0,1991,08, 777900
marine,0,58,0,0,1991,09, 758909
marine,0,58,0,0,1991,10, 769568
marine,0,58,0,0,1991,11, 706520
marine,0,58,0,0,1991,12, 697300
marine,0,58,0,0,1992,01, 712796
marine,0,58,0,0,1992,02, 721188
marine,0,58,0,0,1992,03, 771248
marine,0,58,0,0,1992,04, 746767
marine,0,58,0,0,1992,05, 766960
marine,0,58,0,0,1992,06, 755570
marine,0,58,0,0,1992,07, 772109
marine,0,58,0,0,1992,08, 757339
marine,0,58,0,0,1992,09, 728118
marine,0,58,0,0,1992,10, 746450
marine,0,58,0,0,1992,11, 714918
marine,0,58,0,0,1992,12, 707779
marine,0,58,0,0,1993,01, 686142
marine,0,58,0,0,1993,02, 661314
marine,0,58,0,0,1993,03, 743443
marine,0,58,0,0,1993,04, 726532
marine,0,58,0,0,1993,05, 751904
marine,0,58,0,0,1993,06, 744819
marine,0,58,0,0,1993,07, 749389
marine,0,58,0,0,1993,08, 747674
marine,0,58,0,0,1993,09, 714866
marine,0,58,0,0,1993,10, 733735
marine,0,58,0,0,1993,11, 706566
marine,0,58,0,0,1993,12, 684852
marine,0,58,0,0,1994,01, 713826
marine,0,58,0,0,1994,02, 666209
marine,0,58,0,0,1994,03, 742120
marine,0,58,0,0,1994,04, 719297
marine,0,58,0,0,1994,05, 743886
marine,0,58,0,0,1994,06, 727336
marine,0,58,0,0,1994,07, 735034
marine,0,58,0,0,1994,08, 763978
marine,0,58,0,0,1994,09, 721625
marine,0,58,0,0,1994,10, 716234
marine,0,58,0,0,1994,11, 695163
marine,0,58,0,0,1994,12, 673310
marine,0,58,0,0,1995,01, 687189
marine,0,58,0,0,1995,02, 643853
marine,0,58,0,0,1995,03, 702570
marine,0,58,0,0,1995,04, 693925
marine,0,58,0,0,1995,05, 731764
marine,0,58,0,0,1995,06, 721326
marine,0,58,0,0,1995,07, 754507
marine,0,58,0,0,1995,08, 769257
marine,0,58,0,0,1995,09, 743061
marine,0,58,0,0,1995,10, 752193
marine,0,58,0,0,1995,11, 727691
marine,0,58,0,0,1995,12, 719262
marine,0,58,0,0,1996,01, 704851
marine,0,58,0,0,1996,02, 679485
marine,0,58,0,0,1996,03, 759138
marine,0,58,0,0,1996,04, 752459
marine,0,58,0,0,1996,05, 792247
marine,0,58,0,0,1996,06, 777808
marine,0,58,0,0,1996,07, 786248
marine,0,58,0,0,1996,08, 801718
marine,0,58,0,0,1996,09, 756422
marine,0,58,0,0,1996,10, 777723
marine,0,58,0,0,1996,11, 733564
marine,0,58,0,0,1996,12, 718616
marine,0,58,0,0,1997,01, 717513
marine,0,58,0,0,1997,02, 653193
marine,0,58,0,0,1997,03, 731058
marine,0,58,0,0,1997,04, 694187
marine,0,58,0,0,1997,05, 725705
marine,0,58,0,0,1997,06, 694888
marine,0,58,0,0,1997,07, 744166
marine,0,58,0,0,1997,08, 751258
marine,0,58,0,0,1997,09, 703720
marine,0,58,0,0,1997,10, 726917
marine,0,58,0,0,1997,11, 684307
marine,0,58,0,0,1997,12, 673507
marine,0,58,0,0,1998,01, 574974
marine,0,58,0,0,1998,02, 546491
marine,0,58,0,0,1998,03, 614662
marine,0,58,0,0,1998,04, 619317
marine,0,58,0,0,1998,05, 654617
marine,0,58,0,0,1998,06, 659909
marine,0,58,0,0,1998,07, 705750
marine,0,58,0,0,1998,08, 708271
marine,0,58,0,0,1998,09, 668731
marine,0,58,0,0,1998,10, 692815
marine,0,58,0,0,1998,11, 658532
marine,0,58,0,0,1998,12, 648470
marine,0,58,0,0,1999,01, 655909
marine,0,58,0,0,1999,02, 632952
marine,0,58,0,0,1999,03, 711863
marine,0,58,0,0,1999,04, 699879
marine,0,58,0,0,1999,05, 748632
marine,0,58,0,0,1999,06, 729291
marine,0,58,0,0,1999,07, 753703
marine,0,58,0,0,1999,08, 754117
marine,0,58,0,0,1999,09, 739597
marine,0,58,0,0,1999,10, 779920
marine,0,58,0,0,1999,11, 752148
marine,0,58,0,0,1999,12, 739441
marine,0,58,0,0,2000,01, 738836
marine,0,58,0,0,2000,02, 721371
marine,0,58,0,0,2000,03, 788875
marine,0,58,0,0,2000,04, 782115
marine,0,58,0,0,2000,05, 826148
marine,0,58,0,0,2000,06, 791446
marine,0,58,0,0,2000,07, 833594
marine,0,58,0,0,2000,08, 848273
marine,0,58,0,0,2000,09, 825055
marine,0,58,0,0,2000,10, 866162
marine,0,58,0,0,2000,11, 807257
marine,0,58,0,0,2000,12, 780164
marine,0,58,0,0,2001,01, 796298
marine,0,58,0,0,2001,02, 748420
marine,0,58,0,0,2001,03, 812078
marine,0,58,0,0,2001,04, 805103
marine,0,58,0,0,2001,05, 818737
marine,0,58,0,0,2001,06, 777595
marine,0,58,0,0,2001,07, 840555
marine,0,58,0,0,2001,08, 837608
marine,0,58,0,0,2001,09, 804934
marine,0,58,0,0,2001,10, 828312
marine,0,58,0,0,2001,11, 814987
marine,0,58,0,0,2001,12, 786838
marine,0,58,0,0,2002,01, 799374
marine,0,58,0,0,2002,02, 741588
marine,0,58,0,0,2002,03, 809694
marine,0,58,0,0,2002,04, 816726
marine,0,58,0,0,2002,05, 841827
marine,0,58,0,0,2002,06, 829812
marine,0,58,0,0,2002,07, 881707
marine,0,58,0,0,2002,08, 913889
marine,0,58,0,0,2002,09, 850347
marine,0,58,0,0,2002,10, 854915
marine,0,58,0,0,2002,11, 831155
marine,0,58,0,0,2002,12, 843291
marine,0,58,0,0,2003,01, 857484
marine,0,58,0,0,2003,02, 816236
marine,0,58,0,0,2003,03, 876427
marine,0,58,0,0,2003,04, 886524
marine,0,58,0,0,2003,05, 975086
marine,0,58,0,0,2003,06, 954148
marine,0,58,0,0,2003,07, 1009895
marine,0,58,0,0,2003,08, 983266
marine,0,58,0,0,2003,09, 964419
marine,0,58,0,0,2003,10, 980824
marine,0,58,0,0,2003,11, 924491
marine,0,58,0,0,2003,12, 945467
marine,0,58,0,0,2004,01, 942487
marine,0,58,0,0,2004,02, 923891
marine,0,58,0,0,2004,03, 967399
marine,0,58,0,0,2004,04, 955295
marine,0,58,0,0,2004,05, 977564
marine,0,58,0,0,2004,06, 968065
marine,0,58,0,0,2004,07, 1037568
marine,0,58,0,0,2004,08, 1051489
marine,0,58,0,0,2004,09, 995780
marine,0,58,0,0,2004,10, 1021482
marine,0,58,0,0,2004,11, 997713
marine,0,58,0,0,2004,12, 1006659
marine,0,58,0,0,2005,01, 1064379
marine,0,58,0,0,2005,02, 1156641
marine,0,58,0,0,2005,03, 1259769
marine,0,58,0,0,2005,04, 1186465
marine,0,58,0,0,2005,05, 1252013
marine,0,58,0,0,2005,06, 1311019
marine,0,58,0,0,2005,07, 1429553
marine,0,58,0,0,2005,08, 1435433
marine,0,58,0,0,2005,09, 1369191
marine,0,58,0,0,2005,10, 1496634
marine,0,58,0,0,2005,11, 1416866
marine,0,58,0,0,2005,12, 1489269
marine,0,58,0,0,2006,01, 1501542
marine,0,58,0,0,2006,02, 1431498
marine,0,58,0,0,2006,03, 1533588
marine,0,58,0,0,2006,04, 1487741
marine,0,58,0,0,2006,05, 1544108
marine,0,58,0,0,2006,06, 1435486
marine,0,58,0,0,2006,07, 1506747
marine,0,58,0,0,2006,08, 1541522
marine,0,58,0,0,2006,09, 1458978
marine,0,58,0,0,2006,10, 1505070
marine,0,58,0,0,2006,11, 1479620
marine,0,58,0,0,2006,12, 1488857
marine,0,58,0,0,2007,01, 1475989
marine,0,58,0,0,2007,02, 1370121
marine,0,58,0,0,2007,03, 1519131
marine,0,58,0,0,2007,04, 1517255
marine,0,58,0,0,2007,05, 1562867
marine,0,58,0,0,2007,06, 1455658
marine,0,58,0,0,2007,07, 1551231
marine,0,58,0,0,2007,08, 1561644
marine,0,58,0,0,2007,09, 1530715
marine,0,58,0,0,2007,10, 1571345
marine,0,58,0,0,2007,11, 1570987
marine,0,58,0,0,2007,12, 1446165
marine,0,58,0,0,2008,01, 1708570
marine,0,58,0,0,2008,02, 1699904
marine,0,58,0,0,2008,03, 1645908
marine,0,58,0,0,2008,04, 1620162
marine,0,58,0,0,2008,05, 1746008
marine,0,58,0,0,2008,06, 1642608
marine,0,58,0,0,2008,07, 1682953
marine,0,58,0,0,2008,08, 1659612
marine,0,58,0,0,2008,09, 1694089
marine,0,58,0,0,2008,10, 1762563
marine,0,58,0,0,2008,11, 1647112
marine,0,58,0,0,2008,12, 1609828
marine,0,58,0,0,2009,01, 1552696
marine,0,58,0,0,2009,02, 1508612
marine,0,58,0,0,2009,03, 1649232
marine,0,58,0,0,2009,04, 1596429
marine,0,58,0,0,2009,05, 1660207
marine,0,58,0,0,2009,06, 1664277
marine,0,58,0,0,2009,07, 1748035
marine,0,58,0,0,2009,08, 1798181
marine,0,58,0,0,2009,09, 1716212
marine,0,58,0,0,2009,10, 1759042
marine,0,58,0,0,2009,11, 1687474
marine,0,58,0,0,2009,12, 1674382
marine,0,58,0,0,2010,01, 1782957
marine,0,58,0,0,2010,02, 1701144
marine,0,58,0,0,2010,03, 1886262
marine,0,58,0,0,2010,04, 1866567
marine,0,58,0,0,2010,05, 1970852
marine,0,58,0,0,2010,06, 1979469
marine,0,58,0,0,2010,07, 2078104
marine,0,58,0,0,2010,08, 2011734
marine,0,58,0,0,2010,09, 1919843
marine,0,58,0,0,2010,10, 1982448
