domain,report_type,variable,data_policy_licence,quality_flag,year,month,count
land,0,57,0,1,1858,07,     0
land,0,57,0,1,1858,08,     0
land,0,57,0,1,1858,09,     0
land,0,57,0,1,1858,10,     0
land,0,57,0,1,1858,11,     0
land,0,57,0,1,1858,12,     0
land,0,57,0,1,1859,01,     0
land,0,57,0,1,1859,02,     0
land,0,57,0,1,1859,03,     0
land,0,57,0,1,1859,04,     0
land,0,57,0,1,1859,05,     0
land,0,57,0,1,1859,06,     0
land,0,57,0,1,1859,07,     0
land,0,57,0,1,1859,08,     0
land,0,57,0,1,1859,09,     0
land,0,57,0,1,1859,10,     0
land,0,57,0,1,1859,11,     0
land,0,57,0,1,1859,12,     0
land,0,57,0,1,1860,01,     0
land,0,57,0,1,1860,02,     0
land,0,57,0,1,1860,03,     0
land,0,57,0,1,1860,04,     0
land,0,57,0,1,1860,05,     0
land,0,57,0,1,1860,06,     0
land,0,57,0,1,1860,07,     0
land,0,57,0,1,1860,08,     0
land,0,57,0,1,1860,09,     0
land,0,57,0,1,1860,10,     0
land,0,57,0,1,1860,11,     0
land,0,57,0,1,1860,12,     0
land,0,57,0,1,1861,01,     0
land,0,57,0,1,1861,02,     0
land,0,57,0,1,1861,03,     0
land,0,57,0,1,1861,04,     0
land,0,57,0,1,1861,05,     0
land,0,57,0,1,1861,06,     0
land,0,57,0,1,1861,07,     0
land,0,57,0,1,1861,08,     0
land,0,57,0,1,1861,09,     0
land,0,57,0,1,1861,10,     0
land,0,57,0,1,1861,11,     0
land,0,57,0,1,1861,12,     0
land,0,57,0,1,1862,01,     0
land,0,57,0,1,1862,02,     0
land,0,57,0,1,1862,03,     0
land,0,57,0,1,1862,04,     0
land,0,57,0,1,1862,05,     0
land,0,57,0,1,1862,06,     0
land,0,57,0,1,1862,07,     0
land,0,57,0,1,1862,08,     0
land,0,57,0,1,1862,09,     0
land,0,57,0,1,1862,10,     0
land,0,57,0,1,1862,11,     0
land,0,57,0,1,1862,12,     0
land,0,57,0,1,1863,01,     0
land,0,57,0,1,1863,02,     0
land,0,57,0,1,1863,03,     0
land,0,57,0,1,1863,04,     0
land,0,57,0,1,1863,05,     0
land,0,57,0,1,1863,06,     0
land,0,57,0,1,1863,07,     0
land,0,57,0,1,1863,08,     0
land,0,57,0,1,1863,09,     0
land,0,57,0,1,1863,10,     0
land,0,57,0,1,1863,11,     0
land,0,57,0,1,1863,12,     0
land,0,57,0,1,1864,01,     0
land,0,57,0,1,1864,02,     0
land,0,57,0,1,1864,03,     0
land,0,57,0,1,1864,04,     0
land,0,57,0,1,1864,05,     0
land,0,57,0,1,1864,06,     0
land,0,57,0,1,1864,07,     0
land,0,57,0,1,1864,08,     0
land,0,57,0,1,1864,09,     0
land,0,57,0,1,1864,10,     0
land,0,57,0,1,1864,11,     0
land,0,57,0,1,1864,12,     0
land,0,57,0,1,1865,01,     0
land,0,57,0,1,1865,02,     0
land,0,57,0,1,1865,03,     0
land,0,57,0,1,1865,04,     0
land,0,57,0,1,1865,05,     0
land,0,57,0,1,1865,06,     0
land,0,57,0,1,1865,07,     0
land,0,57,0,1,1865,08,     0
land,0,57,0,1,1865,09,     0
land,0,57,0,1,1865,10,     0
land,0,57,0,1,1865,11,     0
land,0,57,0,1,1865,12,     0
land,0,57,0,1,1866,01,     0
land,0,57,0,1,1866,02,     0
land,0,57,0,1,1866,03,     0
land,0,57,0,1,1866,04,     0
land,0,57,0,1,1866,05,     0
land,0,57,0,1,1866,06,     0
land,0,57,0,1,1866,07,     0
land,0,57,0,1,1866,08,     0
land,0,57,0,1,1866,09,     0
land,0,57,0,1,1866,10,     0
land,0,57,0,1,1866,11,     0
land,0,57,0,1,1866,12,     0
land,0,57,0,1,1867,01,     0
land,0,57,0,1,1867,02,     0
land,0,57,0,1,1867,03,     0
land,0,57,0,1,1867,04,     0
land,0,57,0,1,1867,05,     0
land,0,57,0,1,1867,06,     0
land,0,57,0,1,1867,07,     0
land,0,57,0,1,1867,08,     0
land,0,57,0,1,1867,09,     0
land,0,57,0,1,1867,10,     0
land,0,57,0,1,1867,11,     0
land,0,57,0,1,1867,12,     0
land,0,57,0,1,1868,01,     0
land,0,57,0,1,1868,02,     0
land,0,57,0,1,1868,03,     0
land,0,57,0,1,1868,04,     0
land,0,57,0,1,1868,05,     0
land,0,57,0,1,1868,06,     0
land,0,57,0,1,1868,07,     0
land,0,57,0,1,1868,08,     0
land,0,57,0,1,1868,09,     0
land,0,57,0,1,1868,10,     0
land,0,57,0,1,1868,11,     0
land,0,57,0,1,1868,12,     0
land,0,57,0,1,1869,01,     0
land,0,57,0,1,1869,02,     0
land,0,57,0,1,1869,03,     0
land,0,57,0,1,1869,04,     0
land,0,57,0,1,1869,05,     0
land,0,57,0,1,1869,06,     0
land,0,57,0,1,1869,07,     0
land,0,57,0,1,1869,08,     0
land,0,57,0,1,1869,09,     0
land,0,57,0,1,1869,10,     0
land,0,57,0,1,1869,11,     0
land,0,57,0,1,1869,12,     0
land,0,57,0,1,1870,01,     0
land,0,57,0,1,1870,02,     0
land,0,57,0,1,1870,03,     0
land,0,57,0,1,1870,04,     0
land,0,57,0,1,1870,05,     0
land,0,57,0,1,1870,06,     0
land,0,57,0,1,1870,07,     0
land,0,57,0,1,1870,08,     0
land,0,57,0,1,1870,09,     0
land,0,57,0,1,1870,10,     0
land,0,57,0,1,1870,11,     0
land,0,57,0,1,1870,12,     0
land,0,57,0,1,1871,01,     0
land,0,57,0,1,1871,02,     0
land,0,57,0,1,1871,03,     0
land,0,57,0,1,1871,04,     0
land,0,57,0,1,1871,05,     0
land,0,57,0,1,1871,06,     0
land,0,57,0,1,1871,07,     0
land,0,57,0,1,1871,08,     0
land,0,57,0,1,1871,09,     0
land,0,57,0,1,1871,10,     0
land,0,57,0,1,1871,11,     0
land,0,57,0,1,1871,12,     0
land,0,57,0,1,1872,01,     0
land,0,57,0,1,1872,02,     0
land,0,57,0,1,1872,03,     0
land,0,57,0,1,1872,04,     0
land,0,57,0,1,1872,05,     0
land,0,57,0,1,1872,06,     0
land,0,57,0,1,1872,07,     0
land,0,57,0,1,1872,08,     0
land,0,57,0,1,1872,09,     0
land,0,57,0,1,1872,10,     0
land,0,57,0,1,1872,11,     0
land,0,57,0,1,1872,12,     0
land,0,57,0,1,1873,01,     0
land,0,57,0,1,1873,02,     0
land,0,57,0,1,1873,03,     0
land,0,57,0,1,1873,04,     0
land,0,57,0,1,1873,05,     0
land,0,57,0,1,1873,06,     0
land,0,57,0,1,1873,07,     0
land,0,57,0,1,1873,08,     0
land,0,57,0,1,1873,09,     0
land,0,57,0,1,1873,10,     0
land,0,57,0,1,1873,11,     0
land,0,57,0,1,1873,12,     0
land,0,57,0,1,1874,01,     0
land,0,57,0,1,1874,02,     0
land,0,57,0,1,1874,03,     0
land,0,57,0,1,1874,04,     0
land,0,57,0,1,1874,05,     0
land,0,57,0,1,1874,06,     0
land,0,57,0,1,1874,07,     0
land,0,57,0,1,1874,08,     0
land,0,57,0,1,1874,09,     0
land,0,57,0,1,1874,10,     0
land,0,57,0,1,1874,11,     0
land,0,57,0,1,1874,12,     0
land,0,57,0,1,1875,01,     0
land,0,57,0,1,1875,02,     0
land,0,57,0,1,1875,03,     0
land,0,57,0,1,1875,04,     0
land,0,57,0,1,1875,05,     0
land,0,57,0,1,1875,06,     0
land,0,57,0,1,1875,07,     0
land,0,57,0,1,1875,08,     0
land,0,57,0,1,1875,09,     0
land,0,57,0,1,1875,10,     0
land,0,57,0,1,1875,11,     0
land,0,57,0,1,1875,12,     0
land,0,57,0,1,1876,01,     0
land,0,57,0,1,1876,02,     0
land,0,57,0,1,1876,03,     0
land,0,57,0,1,1876,04,     0
land,0,57,0,1,1876,05,     0
land,0,57,0,1,1876,06,     0
land,0,57,0,1,1876,07,     0
land,0,57,0,1,1876,08,     0
land,0,57,0,1,1876,09,     0
land,0,57,0,1,1876,10,     0
land,0,57,0,1,1876,11,     0
land,0,57,0,1,1876,12,     0
land,0,57,0,1,1877,01,     0
land,0,57,0,1,1877,02,     0
land,0,57,0,1,1877,03,     0
land,0,57,0,1,1877,04,     0
land,0,57,0,1,1877,05,     0
land,0,57,0,1,1877,06,     0
land,0,57,0,1,1877,07,     0
land,0,57,0,1,1877,08,     0
land,0,57,0,1,1877,09,     0
land,0,57,0,1,1877,10,     0
land,0,57,0,1,1877,11,     0
land,0,57,0,1,1877,12,     0
land,0,57,0,1,1878,01,     0
land,0,57,0,1,1878,02,     0
land,0,57,0,1,1878,03,     0
land,0,57,0,1,1878,04,     0
land,0,57,0,1,1878,05,     0
land,0,57,0,1,1878,06,     0
land,0,57,0,1,1878,07,     0
land,0,57,0,1,1878,08,     0
land,0,57,0,1,1878,09,     0
land,0,57,0,1,1878,10,     0
land,0,57,0,1,1878,11,     0
land,0,57,0,1,1878,12,     0
land,0,57,0,1,1879,01,     0
land,0,57,0,1,1879,02,     0
land,0,57,0,1,1879,03,     0
land,0,57,0,1,1879,04,     0
land,0,57,0,1,1879,05,     0
land,0,57,0,1,1879,06,     0
land,0,57,0,1,1879,07,     0
land,0,57,0,1,1879,08,     0
land,0,57,0,1,1879,09,     0
land,0,57,0,1,1879,10,     0
land,0,57,0,1,1879,11,     0
land,0,57,0,1,1879,12,     0
land,0,57,0,1,1880,01,     0
land,0,57,0,1,1880,02,     0
land,0,57,0,1,1880,03,     0
land,0,57,0,1,1880,04,     0
land,0,57,0,1,1880,05,     0
land,0,57,0,1,1880,06,     0
land,0,57,0,1,1880,07,     0
land,0,57,0,1,1880,08,     0
land,0,57,0,1,1880,09,     0
land,0,57,0,1,1880,10,     0
land,0,57,0,1,1880,11,     0
land,0,57,0,1,1880,12,     0
land,0,57,0,1,1881,01,     0
land,0,57,0,1,1881,02,     0
land,0,57,0,1,1881,03,     0
land,0,57,0,1,1881,04,     0
land,0,57,0,1,1881,05,     0
land,0,57,0,1,1881,06,     0
land,0,57,0,1,1881,07,     0
land,0,57,0,1,1881,08,     0
land,0,57,0,1,1881,09,     0
land,0,57,0,1,1881,10,     0
land,0,57,0,1,1881,11,     0
land,0,57,0,1,1881,12,     0
land,0,57,0,1,1882,01,     0
land,0,57,0,1,1882,02,     0
land,0,57,0,1,1882,03,     0
land,0,57,0,1,1882,04,     0
land,0,57,0,1,1882,05,     0
land,0,57,0,1,1882,06,     0
land,0,57,0,1,1882,07,     0
land,0,57,0,1,1882,08,     0
land,0,57,0,1,1882,09,     0
land,0,57,0,1,1882,10,     0
land,0,57,0,1,1882,11,     0
land,0,57,0,1,1882,12,     0
land,0,57,0,1,1883,01,     0
land,0,57,0,1,1883,02,     0
land,0,57,0,1,1883,03,     0
land,0,57,0,1,1883,04,     0
land,0,57,0,1,1883,05,     0
land,0,57,0,1,1883,06,     0
land,0,57,0,1,1883,07,     0
land,0,57,0,1,1883,08,     0
land,0,57,0,1,1883,09,     0
land,0,57,0,1,1883,10,     0
land,0,57,0,1,1883,11,     0
land,0,57,0,1,1883,12,     0
land,0,57,0,1,1884,01,     0
land,0,57,0,1,1884,02,     0
land,0,57,0,1,1884,03,     0
land,0,57,0,1,1884,04,     0
land,0,57,0,1,1884,05,     0
land,0,57,0,1,1884,06,     0
land,0,57,0,1,1884,07,     0
land,0,57,0,1,1884,08,     0
land,0,57,0,1,1884,09,     0
land,0,57,0,1,1884,10,     0
land,0,57,0,1,1884,11,     0
land,0,57,0,1,1884,12,     0
land,0,57,0,1,1885,01,     0
land,0,57,0,1,1885,02,     0
land,0,57,0,1,1885,03,     0
land,0,57,0,1,1885,04,     0
land,0,57,0,1,1885,05,     0
land,0,57,0,1,1885,06,     0
land,0,57,0,1,1885,07,     0
land,0,57,0,1,1885,08,     0
land,0,57,0,1,1885,09,     0
land,0,57,0,1,1885,10,     0
land,0,57,0,1,1885,11,     0
land,0,57,0,1,1885,12,     0
land,0,57,0,1,1886,01,     0
land,0,57,0,1,1886,02,     0
land,0,57,0,1,1886,03,     0
land,0,57,0,1,1886,04,     0
land,0,57,0,1,1886,05,     0
land,0,57,0,1,1886,06,     0
land,0,57,0,1,1886,07,     0
land,0,57,0,1,1886,08,     0
land,0,57,0,1,1886,09,     0
land,0,57,0,1,1886,10,     0
land,0,57,0,1,1886,11,     0
land,0,57,0,1,1886,12,     0
land,0,57,0,1,1887,01,     0
land,0,57,0,1,1887,02,     0
land,0,57,0,1,1887,03,     0
land,0,57,0,1,1887,04,     0
land,0,57,0,1,1887,05,     0
land,0,57,0,1,1887,06,     0
land,0,57,0,1,1887,07,     0
land,0,57,0,1,1887,08,     0
land,0,57,0,1,1887,09,     0
land,0,57,0,1,1887,10,     0
land,0,57,0,1,1887,11,     0
land,0,57,0,1,1887,12,     0
land,0,57,0,1,1888,01,     0
land,0,57,0,1,1888,02,     0
land,0,57,0,1,1888,03,     0
land,0,57,0,1,1888,04,     0
land,0,57,0,1,1888,05,     0
land,0,57,0,1,1888,06,     0
land,0,57,0,1,1888,07,     0
land,0,57,0,1,1888,08,     0
land,0,57,0,1,1888,09,     0
land,0,57,0,1,1888,10,     0
land,0,57,0,1,1888,11,     0
land,0,57,0,1,1888,12,     0
land,0,57,0,1,1889,01,     0
land,0,57,0,1,1889,02,     0
land,0,57,0,1,1889,03,     0
land,0,57,0,1,1889,04,     0
land,0,57,0,1,1889,05,     0
land,0,57,0,1,1889,06,     0
land,0,57,0,1,1889,07,     0
land,0,57,0,1,1889,08,     0
land,0,57,0,1,1889,09,     0
land,0,57,0,1,1889,10,     0
land,0,57,0,1,1889,11,     0
land,0,57,0,1,1889,12,     0
land,0,57,0,1,1890,01,     0
land,0,57,0,1,1890,02,     0
land,0,57,0,1,1890,03,     0
land,0,57,0,1,1890,04,     0
land,0,57,0,1,1890,05,     0
land,0,57,0,1,1890,06,     0
land,0,57,0,1,1890,07,     0
land,0,57,0,1,1890,08,     0
land,0,57,0,1,1890,09,     0
land,0,57,0,1,1890,10,     0
land,0,57,0,1,1890,11,     0
land,0,57,0,1,1890,12,     0
land,0,57,0,1,1891,01,     0
land,0,57,0,1,1891,02,     0
land,0,57,0,1,1891,03,     0
land,0,57,0,1,1891,04,     0
land,0,57,0,1,1891,05,     0
land,0,57,0,1,1891,06,     0
land,0,57,0,1,1891,07,     0
land,0,57,0,1,1891,08,     0
land,0,57,0,1,1891,09,     0
land,0,57,0,1,1891,10,     0
land,0,57,0,1,1891,11,     0
land,0,57,0,1,1891,12,     0
land,0,57,0,1,1892,01,     0
land,0,57,0,1,1892,02,     0
land,0,57,0,1,1892,03,     0
land,0,57,0,1,1892,04,     0
land,0,57,0,1,1892,05,     0
land,0,57,0,1,1892,06,     0
land,0,57,0,1,1892,07,     0
land,0,57,0,1,1892,08,     0
land,0,57,0,1,1892,09,     0
land,0,57,0,1,1892,10,     0
land,0,57,0,1,1892,11,     0
land,0,57,0,1,1892,12,     0
land,0,57,0,1,1893,01,     0
land,0,57,0,1,1893,02,     0
land,0,57,0,1,1893,03,     0
land,0,57,0,1,1893,04,     0
land,0,57,0,1,1893,05,     0
land,0,57,0,1,1893,06,     0
land,0,57,0,1,1893,07,     0
land,0,57,0,1,1893,08,     0
land,0,57,0,1,1893,09,     0
land,0,57,0,1,1893,10,     0
land,0,57,0,1,1893,11,     0
land,0,57,0,1,1893,12,     0
land,0,57,0,1,1894,01,     0
land,0,57,0,1,1894,02,     0
land,0,57,0,1,1894,03,     0
land,0,57,0,1,1894,04,     0
land,0,57,0,1,1894,05,     0
land,0,57,0,1,1894,06,     0
land,0,57,0,1,1894,07,     0
land,0,57,0,1,1894,08,     0
land,0,57,0,1,1894,09,     0
land,0,57,0,1,1894,10,     0
land,0,57,0,1,1894,11,     0
land,0,57,0,1,1894,12,     0
land,0,57,0,1,1895,01,     0
land,0,57,0,1,1895,02,     0
land,0,57,0,1,1895,03,     0
land,0,57,0,1,1895,04,     0
land,0,57,0,1,1895,05,     0
land,0,57,0,1,1895,06,     0
land,0,57,0,1,1895,07,     0
land,0,57,0,1,1895,08,     0
land,0,57,0,1,1895,09,     0
land,0,57,0,1,1895,10,     0
land,0,57,0,1,1895,11,     0
land,0,57,0,1,1895,12,     0
land,0,57,0,1,1896,01,     0
land,0,57,0,1,1896,02,     0
land,0,57,0,1,1896,03,     0
land,0,57,0,1,1896,04,     0
land,0,57,0,1,1896,05,     0
land,0,57,0,1,1896,06,     0
land,0,57,0,1,1896,07,     0
land,0,57,0,1,1896,08,     0
land,0,57,0,1,1896,09,     0
land,0,57,0,1,1896,10,     0
land,0,57,0,1,1896,11,     0
land,0,57,0,1,1896,12,     0
land,0,57,0,1,1897,01,     0
land,0,57,0,1,1897,02,     0
land,0,57,0,1,1897,03,     0
land,0,57,0,1,1897,04,     0
land,0,57,0,1,1897,05,     0
land,0,57,0,1,1897,06,     0
land,0,57,0,1,1897,07,     0
land,0,57,0,1,1897,08,     0
land,0,57,0,1,1897,09,     0
land,0,57,0,1,1897,10,     0
land,0,57,0,1,1897,11,     0
land,0,57,0,1,1897,12,     0
land,0,57,0,1,1898,01,     0
land,0,57,0,1,1898,02,     0
land,0,57,0,1,1898,03,     0
land,0,57,0,1,1898,04,     0
land,0,57,0,1,1898,05,     0
land,0,57,0,1,1898,06,     0
land,0,57,0,1,1898,07,     0
land,0,57,0,1,1898,08,     0
land,0,57,0,1,1898,09,     0
land,0,57,0,1,1898,10,     0
land,0,57,0,1,1898,11,     0
land,0,57,0,1,1898,12,     0
land,0,57,0,1,1899,01,     0
land,0,57,0,1,1899,02,     0
land,0,57,0,1,1899,03,     0
land,0,57,0,1,1899,04,     0
land,0,57,0,1,1899,05,     0
land,0,57,0,1,1899,06,     0
land,0,57,0,1,1899,07,     0
land,0,57,0,1,1899,08,     0
land,0,57,0,1,1899,09,     0
land,0,57,0,1,1899,10,     0
land,0,57,0,1,1899,11,     0
land,0,57,0,1,1899,12,     0
land,0,57,0,1,1900,01,     0
land,0,57,0,1,1900,02,     0
land,0,57,0,1,1900,03,     0
land,0,57,0,1,1900,04,     0
land,0,57,0,1,1900,05,     0
land,0,57,0,1,1900,06,     0
land,0,57,0,1,1900,07,     0
land,0,57,0,1,1900,08,     0
land,0,57,0,1,1900,09,     0
land,0,57,0,1,1900,10,     0
land,0,57,0,1,1900,11,     0
land,0,57,0,1,1900,12,     0
land,0,57,0,1,1901,01,     0
land,0,57,0,1,1901,02,     0
land,0,57,0,1,1901,03,     0
land,0,57,0,1,1901,04,     0
land,0,57,0,1,1901,05,     0
land,0,57,0,1,1901,06,     0
land,0,57,0,1,1901,07,     0
land,0,57,0,1,1901,08,     0
land,0,57,0,1,1901,09,     0
land,0,57,0,1,1901,10,     0
land,0,57,0,1,1901,11,     0
land,0,57,0,1,1901,12,     0
land,0,57,0,1,1902,01,     0
land,0,57,0,1,1902,02,     0
land,0,57,0,1,1902,03,     0
land,0,57,0,1,1902,04,     0
land,0,57,0,1,1902,05,     0
land,0,57,0,1,1902,06,     0
land,0,57,0,1,1902,07,     0
land,0,57,0,1,1902,08,     0
land,0,57,0,1,1902,09,     0
land,0,57,0,1,1902,10,     0
land,0,57,0,1,1902,11,     0
land,0,57,0,1,1902,12,     0
land,0,57,0,1,1903,01,     0
land,0,57,0,1,1903,02,     0
land,0,57,0,1,1903,03,     0
land,0,57,0,1,1903,04,     0
land,0,57,0,1,1903,05,     0
land,0,57,0,1,1903,06,     0
land,0,57,0,1,1903,07,     0
land,0,57,0,1,1903,08,     0
land,0,57,0,1,1903,09,     0
land,0,57,0,1,1903,10,     0
land,0,57,0,1,1903,11,     0
land,0,57,0,1,1903,12,     0
land,0,57,0,1,1904,01,     0
land,0,57,0,1,1904,02,     0
land,0,57,0,1,1904,03,     0
land,0,57,0,1,1904,04,     0
land,0,57,0,1,1904,05,     0
land,0,57,0,1,1904,06,     0
land,0,57,0,1,1904,07,     0
land,0,57,0,1,1904,08,     0
land,0,57,0,1,1904,09,     0
land,0,57,0,1,1904,10,     0
land,0,57,0,1,1904,11,     0
land,0,57,0,1,1904,12,     0
land,0,57,0,1,1905,01,     0
land,0,57,0,1,1905,02,     0
land,0,57,0,1,1905,03,     0
land,0,57,0,1,1905,04,     0
land,0,57,0,1,1905,05,     0
land,0,57,0,1,1905,06,     0
land,0,57,0,1,1905,07,     0
land,0,57,0,1,1905,08,     0
land,0,57,0,1,1905,09,     0
land,0,57,0,1,1905,10,     0
land,0,57,0,1,1905,11,     0
land,0,57,0,1,1905,12,     0
land,0,57,0,1,1906,01,     0
land,0,57,0,1,1906,02,     0
land,0,57,0,1,1906,03,     0
land,0,57,0,1,1906,04,     0
land,0,57,0,1,1906,05,     0
land,0,57,0,1,1906,06,     0
land,0,57,0,1,1906,07,     0
land,0,57,0,1,1906,08,     0
land,0,57,0,1,1906,09,     0
land,0,57,0,1,1906,10,     0
land,0,57,0,1,1906,11,     0
land,0,57,0,1,1906,12,     0
land,0,57,0,1,1907,01,     0
land,0,57,0,1,1907,02,     0
land,0,57,0,1,1907,03,     0
land,0,57,0,1,1907,04,     0
land,0,57,0,1,1907,05,     0
land,0,57,0,1,1907,06,     0
land,0,57,0,1,1907,07,     0
land,0,57,0,1,1907,08,     0
land,0,57,0,1,1907,09,     0
land,0,57,0,1,1907,10,     0
land,0,57,0,1,1907,11,     0
land,0,57,0,1,1907,12,     0
land,0,57,0,1,1908,01,     0
land,0,57,0,1,1908,02,     0
land,0,57,0,1,1908,03,     0
land,0,57,0,1,1908,04,     0
land,0,57,0,1,1908,05,     0
land,0,57,0,1,1908,06,     0
land,0,57,0,1,1908,07,     0
land,0,57,0,1,1908,08,     0
land,0,57,0,1,1908,09,     0
land,0,57,0,1,1908,10,     0
land,0,57,0,1,1908,11,     0
land,0,57,0,1,1908,12,     0
land,0,57,0,1,1909,01,     0
land,0,57,0,1,1909,02,     0
land,0,57,0,1,1909,03,     0
land,0,57,0,1,1909,04,     0
land,0,57,0,1,1909,05,     0
land,0,57,0,1,1909,06,     0
land,0,57,0,1,1909,07,     0
land,0,57,0,1,1909,08,     0
land,0,57,0,1,1909,09,     0
land,0,57,0,1,1909,10,     0
land,0,57,0,1,1909,11,     0
land,0,57,0,1,1909,12,     0
land,0,57,0,1,1910,01,     0
land,0,57,0,1,1910,02,     0
land,0,57,0,1,1910,03,     0
land,0,57,0,1,1910,04,     0
land,0,57,0,1,1910,05,     0
land,0,57,0,1,1910,06,     0
land,0,57,0,1,1910,07,     0
land,0,57,0,1,1910,08,     0
land,0,57,0,1,1910,09,     0
land,0,57,0,1,1910,10,     0
land,0,57,0,1,1910,11,     0
land,0,57,0,1,1910,12,     0
land,0,57,0,1,1911,01,     0
land,0,57,0,1,1911,02,     0
land,0,57,0,1,1911,03,     0
land,0,57,0,1,1911,04,     0
land,0,57,0,1,1911,05,     0
land,0,57,0,1,1911,06,     0
land,0,57,0,1,1911,07,     0
land,0,57,0,1,1911,08,     0
land,0,57,0,1,1911,09,     0
land,0,57,0,1,1911,10,     0
land,0,57,0,1,1911,11,     0
land,0,57,0,1,1911,12,     0
land,0,57,0,1,1912,01,     0
land,0,57,0,1,1912,02,     0
land,0,57,0,1,1912,03,     0
land,0,57,0,1,1912,04,     0
land,0,57,0,1,1912,05,     0
land,0,57,0,1,1912,06,     0
land,0,57,0,1,1912,07,     0
land,0,57,0,1,1912,08,     0
land,0,57,0,1,1912,09,     0
land,0,57,0,1,1912,10,     0
land,0,57,0,1,1912,11,     0
land,0,57,0,1,1912,12,     0
land,0,57,0,1,1913,01,     0
land,0,57,0,1,1913,02,     0
land,0,57,0,1,1913,03,     0
land,0,57,0,1,1913,04,     0
land,0,57,0,1,1913,05,     0
land,0,57,0,1,1913,06,     0
land,0,57,0,1,1913,07,     0
land,0,57,0,1,1913,08,     0
land,0,57,0,1,1913,09,     0
land,0,57,0,1,1913,10,     0
land,0,57,0,1,1913,11,     0
land,0,57,0,1,1913,12,     0
land,0,57,0,1,1914,01,     0
land,0,57,0,1,1914,02,     0
land,0,57,0,1,1914,03,     0
land,0,57,0,1,1914,04,     0
land,0,57,0,1,1914,05,     0
land,0,57,0,1,1914,06,     0
land,0,57,0,1,1914,07,     0
land,0,57,0,1,1914,08,     0
land,0,57,0,1,1914,09,     0
land,0,57,0,1,1914,10,     0
land,0,57,0,1,1914,11,     0
land,0,57,0,1,1914,12,     0
land,0,57,0,1,1915,01,     0
land,0,57,0,1,1915,02,     0
land,0,57,0,1,1915,03,     0
land,0,57,0,1,1915,04,     0
land,0,57,0,1,1915,05,     0
land,0,57,0,1,1915,06,     0
land,0,57,0,1,1915,07,     0
land,0,57,0,1,1915,08,     0
land,0,57,0,1,1915,09,     0
land,0,57,0,1,1915,10,     0
land,0,57,0,1,1915,11,     0
land,0,57,0,1,1915,12,     0
land,0,57,0,1,1916,01,     0
land,0,57,0,1,1916,02,     0
land,0,57,0,1,1916,03,     0
land,0,57,0,1,1916,04,     0
land,0,57,0,1,1916,05,     0
land,0,57,0,1,1916,06,     0
land,0,57,0,1,1916,07,     0
land,0,57,0,1,1916,08,     0
land,0,57,0,1,1916,09,     0
land,0,57,0,1,1916,10,     0
land,0,57,0,1,1916,11,     0
land,0,57,0,1,1916,12,     0
land,0,57,0,1,1917,01,     0
land,0,57,0,1,1917,02,     0
land,0,57,0,1,1917,03,     0
land,0,57,0,1,1917,04,     0
land,0,57,0,1,1917,05,     0
land,0,57,0,1,1917,06,     0
land,0,57,0,1,1917,07,     0
land,0,57,0,1,1917,08,     0
land,0,57,0,1,1917,09,     0
land,0,57,0,1,1917,10,     0
land,0,57,0,1,1917,11,     0
land,0,57,0,1,1917,12,     0
land,0,57,0,1,1918,01,     0
land,0,57,0,1,1918,02,     0
land,0,57,0,1,1918,03,     0
land,0,57,0,1,1918,04,     0
land,0,57,0,1,1918,05,     0
land,0,57,0,1,1918,06,     0
land,0,57,0,1,1918,07,     0
land,0,57,0,1,1918,08,     0
land,0,57,0,1,1918,09,     0
land,0,57,0,1,1918,10,     0
land,0,57,0,1,1918,11,     0
land,0,57,0,1,1918,12,     0
land,0,57,0,1,1919,01,     0
land,0,57,0,1,1919,02,     0
land,0,57,0,1,1919,03,     0
land,0,57,0,1,1919,04,     0
land,0,57,0,1,1919,05,     0
land,0,57,0,1,1919,06,     0
land,0,57,0,1,1919,07,     0
land,0,57,0,1,1919,08,     0
land,0,57,0,1,1919,09,     0
land,0,57,0,1,1919,10,     0
land,0,57,0,1,1919,11,     0
land,0,57,0,1,1919,12,     0
land,0,57,0,1,1920,01,     0
land,0,57,0,1,1920,02,     0
land,0,57,0,1,1920,03,     0
land,0,57,0,1,1920,04,     0
land,0,57,0,1,1920,05,     0
land,0,57,0,1,1920,06,     0
land,0,57,0,1,1920,07,     0
land,0,57,0,1,1920,08,     0
land,0,57,0,1,1920,09,     0
land,0,57,0,1,1920,10,     0
land,0,57,0,1,1920,11,     0
land,0,57,0,1,1920,12,     0
land,0,57,0,1,1921,01,     0
land,0,57,0,1,1921,02,     0
land,0,57,0,1,1921,03,     0
land,0,57,0,1,1921,04,     0
land,0,57,0,1,1921,05,     0
land,0,57,0,1,1921,06,     0
land,0,57,0,1,1921,07,     0
land,0,57,0,1,1921,08,     0
land,0,57,0,1,1921,09,     0
land,0,57,0,1,1921,10,     0
land,0,57,0,1,1921,11,     0
land,0,57,0,1,1921,12,     0
land,0,57,0,1,1922,01,     0
land,0,57,0,1,1922,02,     0
land,0,57,0,1,1922,03,     0
land,0,57,0,1,1922,04,     0
land,0,57,0,1,1922,05,     0
land,0,57,0,1,1922,06,     0
land,0,57,0,1,1922,07,     0
land,0,57,0,1,1922,08,     0
land,0,57,0,1,1922,09,     0
land,0,57,0,1,1922,10,     0
land,0,57,0,1,1922,11,     0
land,0,57,0,1,1922,12,     0
land,0,57,0,1,1923,01,     0
land,0,57,0,1,1923,02,     0
